"Object Name","object_id","type_desc","Statistics Name","stats_id","no_recompute","auto_created","is_incremental","is_temporary","modification_counter","rows","rows_sampled","last_updated"
"LOAI_DMKH_DOT1","961438499","USER_TABLE","_WA_Sys_00000002_394E6323","4","False","True","False","False","122304","603208","112662","6/29/2011 9:44:45 AM"
"LOAI_DMKH_DOT1","961438499","USER_TABLE","_WA_Sys_00000003_394E6323","5","False","True","False","False","122304","603208","112662","6/29/2011 10:33:42 AM"
"LichSuCapTheTT","417488616","USER_TABLE","MSmerge_index_1033770740","2","False","False","False","False","87334","2472957","101562","8/14/2025 10:33:31 PM"
"LichSuCapTheTT","417488616","USER_TABLE","PK_LichSuCapTheTT","1","False","False","False","False","80009","2480282","101171","8/23/2025 10:48:45 PM"
"LOAI_DMKH_DOT1","961438499","USER_TABLE","_WA_Sys_00000004_394E6323","2","False","True","False","False","73556","483208","104518","9/3/2011 9:11:19 AM"
"LOAI_DMKH_DOT1","961438499","USER_TABLE","_WA_Sys_00000006_394E6323","3","False","True","False","False","73556","483208","104518","9/4/2011 9:00:10 AM"
"SGC_TV_LenVIP_Da_Update","311008189","USER_TABLE","_WA_Sys_00000002_12899BBD","2","False","True","False","False","48172","24086","24086","2/3/2012 2:20:19 PM"
"CTPhieuQT","2084970554","USER_TABLE","MSmerge_index_876582211","2","False","False","False","False","46504","1151965","1151965","1/28/2019 10:17:31 AM"
"CTPhieuQT","2084970554","USER_TABLE","_WA_Sys_0000000C_7C46203A","3","False","True","False","False","36361","1162109","56956","1/28/2019 10:25:29 AM"
"CTPhieuQT","2084970554","USER_TABLE","_WA_Sys_0000000F_7C46203A","4","False","True","False","False","36361","1162109","56956","1/28/2019 10:25:29 AM"
"CTPhieuQT","2084970554","USER_TABLE","_WA_Sys_00000002_7C46203A","5","False","True","False","False","33851","1164615","56955","1/29/2019 11:02:02 AM"
"TongHopSoLuongKhachHang_TheoDiaBan","1851921719","USER_TABLE","_WA_Sys_0000000D_6E621537","2","False","True","False","False","23170","14299","14299","11/4/2024 11:30:07 AM"
"CTPhieuQT","2084970554","USER_TABLE","_WA_Sys_00000003_7C46203A","6","False","True","False","False","6612","1191840","57712","2/15/2019 1:37:00 PM"
"CTPhieuQT","2084970554","USER_TABLE","_WA_Sys_00000010_7C46203A","7","False","True","False","False","6612","1191840","57712","2/15/2019 1:37:01 PM"
"CTPhieuQT","2084970554","USER_TABLE","_WA_Sys_00000001_7C46203A","8","False","True","False","False","4796","1193656","57638","4/5/2019 10:53:43 AM"
"CTDoiCapDo","1665441007","USER_TABLE","_WA_Sys_00000005_63449CEF","2","False","True","False","False","3753","1496","1496","10/4/2011 9:15:30 AM"
"MSmerge_contents","1284967704","USER_TABLE","uc1SycContents","1","False","False","False","False","2567","9909","9909","12/8/2025 11:34:00 PM"
"MSmerge_contents","1284967704","USER_TABLE","nc2MSmerge_contents","2","False","False","False","False","2567","9909","9909","12/8/2025 11:34:00 PM"
"MSmerge_contents","1284967704","USER_TABLE","nc4MSmerge_contents","3","False","False","False","False","2567","9909","9909","12/8/2025 11:34:00 PM"
"MSmerge_contents","1284967704","USER_TABLE","nc3MSmerge_contents","4","False","False","False","False","2567","9909","9909","12/8/2025 11:34:00 PM"
"CTPhieuQT","2084970554","USER_TABLE","_WA_Sys_0000000B_7C46203A","9","False","True","False","False","2556","1195896","57715","4/10/2019 8:15:03 AM"
"LOAI_DMKH_DOT1","961438499","USER_TABLE","_WA_Sys_00000001_394E6323","7","False","True","False","False","2304","483208","111247","7/13/2011 9:50:07 AM"
"CTDoiCapDo","1665441007","USER_TABLE","_WA_Sys_00000003_63449CEF","3","False","True","False","False","1502","751","751","10/4/2011 9:54:26 AM"
"CTDoiCapDo","1665441007","USER_TABLE","_WA_Sys_00000004_63449CEF","4","False","True","False","False","1502","751","751","10/4/2011 9:54:26 AM"
"MSmerge_contents","1284967704","USER_TABLE","_WA_Sys_00000005_4C970D18","5","False","True","False","False","1191","9649","9649","12/10/2025 10:49:45 PM"
"MSmerge_tombstone","1268967647","USER_TABLE","nc2MSmerge_tombstone","2","False","False","False","False","579","2","2","1/28/2019 10:45:03 PM"
"MSmerge_tombstone","1268967647","USER_TABLE","_WA_Sys_00000003_4BA2E8DF","5","False","True","False","False","577","3","3","2/1/2019 10:30:03 PM"
"MSmerge_tombstone","1268967647","USER_TABLE","_WA_Sys_00000006_4BA2E8DF","6","False","True","False","False","571","3","3","2/1/2019 10:30:03 PM"
"MSmerge_genhistory","1300967761","USER_TABLE","c1MSmerge_genhistory","1","False","False","False","False","558","1221","1221","12/7/2025 10:49:36 PM"
"MSmerge_genhistory","1300967761","USER_TABLE","unc1MSmerge_genhistory","2","False","False","False","False","558","1221","1221","12/7/2025 10:49:36 PM"
"MSmerge_genhistory","1300967761","USER_TABLE","_WA_Sys_00000009_4D8B3151","6","False","True","False","False","558","1221","1221","12/7/2025 11:34:36 PM"
"MSmerge_genhistory","1300967761","USER_TABLE","_WA_Sys_00000002_4D8B3151","8","False","True","False","False","556","1219","1219","12/7/2025 11:34:36 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000008_79C8DAEB","3","False","True","False","False","489","73","73","1/9/2014 11:00:03 AM"
"MSmerge_sessions","1816445595","USER_TABLE","_WA_Sys_00000001_6C44C29B","6","False","True","False","False","481","11","11","12/1/2025 10:49:04 PM"
"sysmergesubscriptions","1704445196","USER_TABLE","_WA_Sys_00000008_6597C50C","8","False","True","False","False","453","35","35","10/24/2025 10:49:13 PM"
"MSmerge_sessions","1816445595","USER_TABLE","nc1MSmerge_sessions","2","False","False","False","False","425","12","12","10/27/2025 10:34:20 PM"
"MSmerge_sessions","1816445595","USER_TABLE","nc2MSmerge_sessions","3","False","False","False","False","425","12","12","10/27/2025 10:34:20 PM"
"MSmerge_history","260964056","USER_TABLE","nc2MSmerge_history","3","False","False","False","False","381","74","74","12/5/2025 11:19:35 PM"
"sysmergesubscriptions","1704445196","USER_TABLE","_WA_Sys_0000001B_6597C50C","14","False","True","False","False","318","35","35","11/22/2025 11:04:27 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000009_79C8DAEB","13","False","True","False","False","317","73","73","1/8/2014 5:11:00 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000002_79C8DAEB","2","False","True","False","False","299","7","7","12/27/2013 1:58:53 PM"
"sysmergesubscriptions","1704445196","USER_TABLE","_WA_Sys_00000023_6597C50C","12","False","True","False","False","298","35","35","10/24/2025 10:49:13 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000006_79C8DAEB","4","False","True","False","False","295","11","11","12/27/2013 2:08:56 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_0000000B_79C8DAEB","5","False","True","False","False","295","13","13","12/27/2013 2:18:12 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000003_79C8DAEB","6","False","True","False","False","293","13","13","12/27/2013 2:18:12 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000005_79C8DAEB","7","False","True","False","False","293","13","13","12/27/2013 2:18:12 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000007_79C8DAEB","8","False","True","False","False","293","13","13","12/27/2013 2:18:12 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_0000000A_79C8DAEB","9","False","True","False","False","293","13","13","12/27/2013 2:18:12 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_0000000F_79C8DAEB","16","False","True","False","False","281","86","86","1/10/2014 8:38:09 AM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000010_79C8DAEB","17","False","True","False","False","281","86","86","1/10/2014 8:38:09 AM"
"MSmerge_genhistory","1300967761","USER_TABLE","_WA_Sys_00000008_4D8B3151","7","False","True","False","False","261","1248","1248","12/9/2025 11:49:39 PM"
"MSmerge_genhistory","1300967761","USER_TABLE","nc2MSmerge_genhistory","3","False","False","False","False","260","1248","1248","12/9/2025 11:34:43 PM"
"sysmergesubscriptions","1704445196","USER_TABLE","_WA_Sys_0000001E_6597C50C","9","False","True","False","False","250","35","35","11/13/2025 11:34:11 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000001_79C8DAEB","10","False","True","False","False","245","31","31","12/27/2013 4:13:29 PM"
"MSmerge_history","260964056","USER_TABLE","ucMSmerge_history","1","False","False","False","False","244","74","74","12/7/2025 10:49:34 PM"
"MSmerge_sessions","1816445595","USER_TABLE","ucMSmerge_sessions","1","False","False","False","False","240","11","11","11/14/2025 11:34:33 PM"
"TongHopSoLuongKhachHang","1835921662","USER_TABLE","_WA_Sys_0000000A_6D6DF0FE","2","False","True","False","False","232","97","97","9/30/2024 2:39:25 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_0000000D_79C8DAEB","11","False","True","False","False","212","64","64","1/8/2014 4:36:12 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_00000004_79C8DAEB","12","False","True","False","False","203","73","73","1/8/2014 5:10:59 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_0000000C_79C8DAEB","14","False","True","False","False","203","73","73","1/8/2014 5:11:00 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","_WA_Sys_0000000E_79C8DAEB","15","False","True","False","False","203","73","73","1/8/2014 5:11:00 PM"
"MSmerge_articlehistory","84963429","USER_TABLE","ucMSmerge_articlehistory","1","False","False","False","False","190","7","7","11/6/2025 11:04:28 PM"
"MSmerge_history","260964056","USER_TABLE","nc1MSmerge_history","2","False","False","False","False","188","80","80","12/8/2025 10:49:00 PM"
"SGC_ServiceSendData","2043206379","USER_TABLE","PK_SGC_ServiceSendData","1","False","False","False","False","188","88","88","1/10/2014 2:54:56 PM"
"sysmergesubscriptions","1704445196","USER_TABLE","_WA_Sys_0000000F_6597C50C","15","False","True","False","False","187","35","35","11/5/2025 11:49:26 PM"
